organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-25;2018;1;2018;4;1048
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-25;2018;1;2018;4;173
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;738
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;22
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;4068
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-26;2018;1;2018;4;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;273
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;379
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;369
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;780
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;3090
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;1037
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-26;2018;1;2018;4;166
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;634
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;22
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;3738
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-27;2018;1;2018;4;28
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;256
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;348
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;312
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;644
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;2693
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;933
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-27;2018;1;2018;4;149
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;634
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;22
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;3721
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-28;2018;1;2018;4;28
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;254
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;348
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;312
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;645
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;2698
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;939
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-28;2018;1;2018;4;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;753
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;24
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;4115
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-29;2018;1;2018;5;29
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;283
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;371
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;377
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;764
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;3184
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;1043
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-29;2018;1;2018;5;172
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;791
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;24
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;4217
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-30;2018;1;2018;5;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;299
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;387
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;397
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;787
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;3284
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;1071
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-30;2018;1;2018;5;173
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;795
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;24
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;4227
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-01-31;2018;1;2018;5;31
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;296
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;396
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;389
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;768
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;3283
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;1059
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-01-31;2018;1;2018;5;176
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;800
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;4231
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-01;2018;2;2018;5;32
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;292
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;403
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;390
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;765
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;3337
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;1058
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-01;2018;2;2018;5;181
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;792
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;4138
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-02;2018;2;2018;5;29
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;292
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;393
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;400
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;752
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;3242
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;1050
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-02;2018;2;2018;5;172
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;670
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;3764
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-03;2018;2;2018;5;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;274
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;359
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;326
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;635
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;2785
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;934
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-03;2018;2;2018;5;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;666
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;25
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;3756
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-04;2018;2;2018;5;24
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;272
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;358
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;326
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;634
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;2789
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;933
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-04;2018;2;2018;5;152
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;775
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;30
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;4166
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-05;2018;2;2018;6;29
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;298
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;397
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;408
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;780
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;3250
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;1040
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-05;2018;2;2018;6;179
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;807
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;29
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;4303
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-06;2018;2;2018;6;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;308
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;405
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;430
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;808
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;3361
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;1058
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-06;2018;2;2018;6;177
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;813
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;32
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;4284
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-07;2018;2;2018;6;32
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;315
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;410
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;420
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;814
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;3343
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;1062
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-07;2018;2;2018;6;174
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;815
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;4327
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-08;2018;2;2018;6;34
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;318
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;411
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;435
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;814
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;3361
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;1076
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-08;2018;2;2018;6;167
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;798
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;4265
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-09;2018;2;2018;6;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;314
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;407
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;420
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;806
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;3255
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;1067
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-09;2018;2;2018;6;160
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;673
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;3870
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-10;2018;2;2018;6;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;288
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;379
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;336
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;673
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;2805
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;937
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-10;2018;2;2018;6;148
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;672
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;3858
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-11;2018;2;2018;6;25
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;286
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;380
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;336
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;674
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;2800
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;937
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-11;2018;2;2018;6;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;786
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;29
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;4231
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-12;2018;2;2018;7;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;307
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;413
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;409
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;807
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;3290
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;1031
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-12;2018;2;2018;7;166
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;802
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;4320
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-13;2018;2;2018;7;31
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;315
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;417
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;413
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;806
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;3375
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;1042
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-13;2018;2;2018;7;168
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;787
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;35
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;4329
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-14;2018;2;2018;7;29
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;313
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;419
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;413
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;797
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;3386
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;1031
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-14;2018;2;2018;7;166
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;806
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;4439
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-15;2018;2;2018;7;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;318
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;429
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;424
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;820
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;3470
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;1057
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-15;2018;2;2018;7;171
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;793
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;4322
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-16;2018;2;2018;7;30
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;306
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;409
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;414
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;817
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;3360
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;1059
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-16;2018;2;2018;7;171
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;675
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;34
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;3880
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2018-02-17;2018;2;2018;7;23
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;279
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;375
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;326
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;679
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;2854
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;935
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2018-02-17;2018;2;2018;7;151
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2018-02-18;2018;2;2018;7;675
